COMBINATION,CHOSEN,SIZED GATE,COST AREA,ARRIVAL,POWER
"['X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,117,0.26599999999999113,0.4911128571428571,0.000113
"['X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,116,0.7980000000000018,0.4955,0.000113
"['X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,115,1.063999999999993,0.49230857142857143,0.000114
"['X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,114,1.063999999999993,0.4909042857142857,0.000114
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,113,0.26599999999999113,0.4911128571428571,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,111,0.26599999999999113,0.49102285714285715,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,110,0.26599999999999113,0.49085999999999996,0.000114
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,109,0.26599999999999113,0.4912028571428571,0.000114
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X2', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,108,0.7980000000000018,0.4921485714285714,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,107,0.26599999999999113,0.4911042857142857,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,106,1.329999999999984,0.49278571428571427,0.000115
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,105,0.26599999999999113,0.49214,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,104,0.5319999999999823,0.49145999999999995,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,103,0.7980000000000018,0.49359714285714285,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,102,1.063999999999993,0.49114857142857143,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,101,0.5319999999999823,0.49145999999999995,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,100,1.063999999999993,0.49392714285714284,0.000114
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,99,1.063999999999993,0.4911085714285714,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,98,0.7980000000000018,0.49542428571428576,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,97,0.5319999999999823,0.4936357142857143,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,96,0.26599999999999113,0.4914457142857143,0.000113
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X4', 'X2', 'X4', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1']",0,95,0.5320000000000107,0.49103285714285716,0.000113
